17408,17054,13,Arcane Vortex
17409,17004,7,Apprentice Boulian
17410,17109,7,Stillpine Ancestor Vark
17412,17007,7,Phaedra
17413,11686,10,Sedai Quest Credit Marker
17414,17147,7,Shadowmoon Technician
17416,17167,7,Orc Captive
17417,17016,7,Mag'har Escort
17418,17018,7,Laughing Skull Ambusher
17420,17013,7,Shattered Hand Heathen
17421,17014,7,Clopper Wizbang
17423,17020,7,Harbinger Mikolaas
17424,17021,7,Anchorite Paetheus
17425,17022,7,Vale Hunter
17426,17024,7,Galaen
17427,16578,7,Shattered Hand Archer
17429,16332,7,Fel Orc Neophyte
17431,17025,7,Velaada
17432,16861,7,Stillpine Defender
17433,17026,7,Vindicator Aalesia
17434,17027,7,Morae
17435,15538,4,Susurrus
17436,8714,4,Aspect of Air
17437,16861,10,Stillpine Defender Corpse
17438,12238,10,Crazed Wildkin Corpse
17439,11363,7,Stillpine Hunter
17440,9491,7,High Chief Stillpine
17441,16993,7,Gurf
17442,6211,7,Moordo
17443,6830,7,Kurz the Revelator
17444,6746,7,Magtor the Blind Watcher
17445,6829,7,Stillpine the Younger
17446,1011,7,Parkat Steelfur
17447,17028,1,The Kurken
17448,17029,7,Chieftain Oomooroo
17452,17031,10,Vision of the Prophesied Hero
17453,17032,10,Vision of the Kurken
17454,16874,3,Burning Abyssal
17455,16583,7,Bonechewer Beastmaster
17458,19218,10,Gnomish Flame Turret
17459,11686,10,Chess Waiting Room (DND)
17461,17725,7,Shattered Hand Blood Guard
17462,17726,7,Shattered Hand Zealot
17464,17183,7,Shattered Hand Gladiator
17465,17185,7,Shattered Hand Centurion
17467,16633,8,Skunk
17468,17822,7,Prophet Velen
17469,16264,7,Orc Grunt
17471,15294,10,Lesser Shadow Fissure
17474,169,10,Target Trigger
17475,5243,7,Murgurgula
17477,16888,3,Hellfire Imp
17478,17048,7,Bleeding Hollow Scryer
17479,17036,7,Gunny
17480,17215,7,Ruada
17481,17233,7,Semid
17482,17232,7,Guvan
17483,17234,7,Tullas
17484,17229,7,Buruk
17485,17231,7,Esbina
17486,17235,7,Ziz
17487,17037,7,Erin Kelly
17488,17230,7,Dulvi
17489,17038,7,Logan Daniel
17490,3024,7,Ergh of the Stillpine
17491,17151,7,Laughing Skull Rogue
17493,17039,7,Stone Guard Stok'ton
17494,7649,3,Zevrax
17495,16861,7,Stillpine Raider
17496,6759,7,Cruelfin
17499,17041,10,Vision of the Forlorn
17500,17042,10,Vision of the Remembered
17503,17047,6,Woeful Healer
17504,17214,7,Kazi
17505,17488,7,Killac
17508,17046,7,Galaen's Corpse
17509,17226,7,Jol
17510,17249,7,Izmir
17511,17248,7,Fallat
17512,17222,7,Arred
17513,17243,7,Harnan
17514,17241,7,Bati
17516,11686,10,Magtheridon's Room
17517,16577,7,Hellfire Sentry
17518,19251,7,Ythyar
17519,17792,7,Hobahken
17520,6820,7,Gurrag
17521,17053,7,The Big Bad Wolf
17522,17346,1,Myst Spinner
17523,18043,1,Myst Leecher
17524,11344,3,Nazzivus Summoner
17525,17061,1,Bloodmyst Hatchling
17527,17062,1,Enraged Ravager
17528,14152,3,Tzerak
17529,11686,10,[PH]Channel Target
17530,17063,1,Elekk
17531,17064,7,Draenei Protector
17532,17071,10,Vision of Purity
17533,17067,6,Romulo
17534,17068,6,Julianne
17535,17069,10,Dorothee
17536,18812,2,Nazan
17537,18407,7,Vazruden
17538,18154,10,O'ros
17539,4589,11,Totem of Wrath I
17540,10950,3,Fiendish Hound (1)
17541,16923,7,Draenei Quartermaster
17542,16993,7,Young Furbolg Shaman
17543,17076,9,Strawman
17544,17946,10,M'uru
17545,17072,10,K'ure
17546,18261,1,Roar
17547,17187,9,Tinhead
17548,17079,1,Tito
17549,16789,7,Blood Watch Peacekeeper
17550,17081,3,Void Anomaly
17551,17082,7,Tavara
17552,1126,10,Hellfire Death Brazier
17553,17083,7,Caregiver Topher Loaal
17554,17084,7,Laando
17555,17085,7,Stephanos
17556,17086,1,Death Ravager
17557,17087,7,Lieutenant Chadwick
17558,17088,7,Caza'rez
17578,3019,9,Hellfire Training Dummy
17584,17110,7,Torallius the Pack Handler
17585,17111,7,Quartermaster Urgronn
17586,17112,7,Vorkhan the Elekk Herder
17587,17113,7,Draenei Youngling
17588,17254,6,Veridian Whelp
17589,17253,6,Veridian Broodling
17591,17115,7,Blood Elf Bandit
17592,17256,6,Razormaw
17598,28266,7,Renn'az
17599,17118,7,Aonar
17600,17119,7,Draenei Cartographer
17603,17121,7,Grandmother
17604,17360,7,Sunhawk Spy
17606,17356,7,Sunhawk Reclaimer
17607,17364,7,Sunhawk Defender
17608,17367,7,Sunhawk Pyromancer
17609,17352,7,Sunhawk Saboteur
17610,17348,7,Sunhawk Agent
17611,18783,10,Warchief's Portal
17612,17381,6,Quel'dorei Magewraith
17613,17123,7,Archmage Alturus
17614,17124,7,Huntress Kella Nightbow
17621,17013,7,Heathen Guard
17622,16578,7,Sharpshooter Guard
17623,16580,7,Reaver Guard
17624,17152,7,Laughing Skull Warden
17626,17150,7,Laughing Skull Legionnaire
17627,16692,7,Jenath
17628,16693,7,Vynna
17629,16694,7,Feynna
17630,16753,7,Innkeeper Jovia
17631,16695,7,Ceera
17632,16696,7,Elana
17633,16697,7,Hatheon
17634,17136,7,K. Lee Smallfry
17635,17144,7,Lordaeron Commander
17636,17138,7,Kalynna Lathred
17637,17272,7,Mack Diver
17642,17141,7,Tracker Lyceon
17643,17142,0,Kessel's Elekk
17644,7029,10,Infernal Target
17645,18783,10,Infernal Relay
17646,18036,3,Netherspite Infernal
17647,17146,7,Lordaeron Soldier
17649,17155,7,Kessel
17650,16946,10,Prince Malchezaar's Axes
17651,18720,7,Image of Medivh
17652,17156,2,Image of Arcanagos
17653,17137,7,Shadowmoon Channeler
17654,2597,7,Tagged Blacksilt Scout
17655,17640,7,Blacksmith Frances
17656,17159,7,Heron Skygaze
17657,17160,7,Logistics Officer Ulrike
17658,17161,7,Exarch Admetius
17659,17162,7,Blade of Argus
17660,17166,6,Skeletal Gryphon
17661,9277,1,Deathclaw
17662,11686,10,Broggok Poison Cloud
17663,17169,7,Jessera of Mac'Aree
17664,17168,7,Matis the Cruel
17665,11686,0,Arcanagos Credit Marker
17666,17218,7,Astur
17667,17236,7,Beega
17669,14334,1,Rabid Warhound
17670,17184,7,Shattered Hand Houndmaster
17671,17186,7,Shattered Hand Champion
17672,12430,6,Deadwind Villager
17673,17170,1,Stinkhorn Striker
17674,17171,6,Prince Toreth
17676,17173,7,Achelus
17677,1126,10,Arcanagos Spell Dummy
17678,17174,3,Sironas
17680,16213,10,Webbed Creature
17681,17176,7,Expedition Researcher
17682,9491,7,Princess Stillpine
17683,17180,1,Zarakh
17684,17181,7,Vindicator Boros
17686,17182,7,Researcher Cornelius
17687,169,10,Flame Arrow
17689,11686,10,<TXT>Crown Guard Capture Quest Doodad
17690,11686,10,<TXT>Eastwall Capture Quest Doodad
17693,17727,7,Shattered Hand Scout
17694,17189,7,Shadowmoon Darkcaster
17695,17190,7,Shattered Hand Assassin
17696,11686,10,<TXT>Northpass Capture Quest Doodad
17698,11686,10,<TXT>Plaguewood Capture Quest Doodad
17701,11257,7,Lord Xiz
17702,5851,7,High Chief Bristlelimb
17703,17193,7,Messenger Hermesius
17704,17162,7,Hand of Argus Swordsman
17706,2453,9,Felsteel Boar
17707,19670,12,Dawnstone Crab
17708,15923,12,Living Ruby Serpent
17709,15905,12,Talasite Owl
17710,15920,12,Nightseye Panther
17711,21435,9,Doomwalker
17712,1279,7,Captain Edward Hanes
17713,11263,7,Bloodcursed Naga
17714,17556,6,Bloodcursed Voyager
17715,11271,7,Atoph the Bloodcursed
17716,17198,7,Sangrias Stillblade
17717,17199,7,Knight-Lord Bloodvalor
17718,17201,7,Magister Astalor Bloodsworn
17719,17202,7,Ironforge Gryphon Rider
17720,17203,7,Orgrimmar Wyvern Rider
17721,18388,7,Coilfang Engineer
17722,18396,7,Coilfang Sorceress
17723,17450,5,Bog Giant
17724,17752,1,Underbat
17725,17754,4,Underbog Lurker
17726,18399,7,Wrathfin Myrmidon
17727,18400,7,Wrathfin Sentry
17728,17756,7,Murkblood Tribesman
17729,17757,7,Murkblood Spearman
17730,17755,7,Murkblood Healer
17731,19403,1,Fen Ray
17732,18722,1,Lykul Wasp
17734,17758,5,Underbog Lord
17735,18401,7,Wrathfin Warrior
17765,1598,7,Alliance Silithyst Sentinel
17766,7117,7,Horde Silithyst Sentinel
17767,17444,6,Rage Winterchill
17768,17198,7,Blood Knight Stillblade
17769,17211,7,Blood Knight Adept
17770,17228,5,Hungarfen
17771,17648,7,Murkblood Oracle
17772,17369,7,Lady Jaina Proudmoore
17773,17518,7,Ossco
17794,5187,10,Alliance Tower Buffer
17795,5187,10,Horde Tower Buffer
17796,18638,9,Mekgineer Steamrigger
17797,11268,7,Hydromancer Thespia
17798,20235,7,Warlord Kalithresh
17799,17691,7,Dreghood Slave
17800,18389,7,Coilfang Myrmidon
17801,18392,7,Coilfang Siren
17802,18398,7,Coilfang Warrior
17803,18391,7,Coilfang Oracle
17804,17250,7,Squire Rowe
17805,18394,7,Coilfang Slavemaster
17807,17257,7,Master Kelerun Bloodmourn
17808,21069,3,Anetheron
17809,17258,7,Champion Bloodwrath
17810,17259,7,Champion Lightrend
17811,17260,7,Champion Swiftblade
17812,17261,7,Champion Sunstriker
17814,17959,7,Lordaeron Watchman
17815,17947,7,Lordaeron Sentry
17816,17106,7,Bogstrok
17817,17101,7,Greater Bogstrok
17818,7029,3,Towering Infernal
17819,17999,7,Durnholde Sentry
17820,17979,7,Durnholde Rifleman
17822,17263,7,Landen Stilwell
17824,17267,7,Captured Sunhawk Agent
17825,17269,7,Interrogator Elysia
17826,18570,7,Swamplord Musel'ek
17827,2289,1,Claw
17830,1912,3,Zelemar the Wrathful
17831,17271,7,Watcher Leesa'oh
17832,17258,7,Blood Knight Dawnstar
17833,18008,7,Durnholde Warden
17834,17274,7,Lethyn Moonfire
17835,19058,2,Infinite Assassin
17836,11570,0,Ogre Brawler
17837,592,0,Troll Berserker
17838,18877,10,Time Rift
17839,19326,2,Rift Lord
17840,780,1,Durnholde Tracking Hound
17841,17275,7,Ysiel Windsinger
17842,18526,3,Azgalor
17843,17277,7,Vindicator Kuros
17844,17276,7,Vindicator Aesom
17845,17278,7,Blood Elf Magister
17846,11898,7,Pit Spectator
17847,11686,10,[PH]Ye Olde Channel Imp
17848,17386,7,Lieutenant Drake
17849,17284,7,Slain Outrunner
17850,17188,10,Sunhawk Reclaimer Generator
17852,17370,7,Thrall
17853,17280,7,Tracker of the Hand
17854,17283,1,Dire Wolf
17855,20618,7,Expedition Warden
17856,17626,7,Gzhun'tt
17857,17626,7,T'shu
17858,17285,7,Warden Hamoot
17860,18004,7,Durnholde Veteran
17862,17387,7,Captain Skarloc
17864,20930,3,Lesser Doomguard
17865,17168,7,Matis
17866,17626,7,Khn'nix
17870,17288,4,Angered Nether-wraith
17871,16273,4,Underbog Shambler
17874,17826,7,Image of Velen
17875,17280,7,Hunter of the Hand
17876,17292,7,Thrall
17877,18228,7,Fhwoor
17878,9789,6,Scourge Siege Engineer
17879,20513,2,Chrono Lord Deja
17880,19066,2,Temporus
17881,20510,2,Aeonus
17882,18194,1,The Black Stalker
17883,11686,10,Velen Event Trigger
17884,17294,7,Watcher Jhang
17885,17295,7,Earthbinder Rayge
17886,11686,7,[DND]Sunhawk Portal Controller
17887,17298,3,Void Critter
17888,17886,3,Kaz'rogal
17889,11686,10,Sun Gate Event Manager
17890,17300,7,Weeder Greenthumb
17892,19061,2,Infinite Chronomancer
17893,17301,7,Naturalist Bite
17894,17309,7,Windcaller Claw
17895,571,6,Ghoul
17896,17319,7,Kameel Longstride
17897,17308,6,Crypt Fiend
17898,12818,6,Abomination
17899,17537,7,Shadowy Necromancer
17900,17310,7,Ashyen
17901,16975,7,Keleth
17902,775,6,Skeleton Invader
17903,2606,6,Skeletal Mage
17904,17320,7,Fedryen Swiftspear
17905,8783,6,Banshee
17906,17311,6,Gargoyle
17907,16919,6,Frost Drake
17908,14520,3,Giant Infernal
17909,17313,7,Lauranna Thar'well
17910,17314,7,Gregor the Justiciar
17911,17315,7,Cathela the Seeker
17912,17316,7,Nemas the Arbiter
17913,17317,7,Aelmar the Vanquisher
17914,17318,7,Vicar Hieronymus
17915,11686,10,[PH] Invis Paladin Quest Credit
17916,17321,3,Felstalker
17917,5564,4,Coilfang Water Elemental
17918,6370,2,Time Keeper
17919,17322,7,Alliance Footman
17920,17389,7,Alliance Knight
17921,17324,7,Alliance Rifleman
17922,17325,7,Alliance Sorceress
17923,17626,7,Fahssn
17924,17626,7,Msshi'fn
17925,17626,7,Gshaff
17926,17326,7,Scout Loryi
17927,17327,7,Scout Jorli
17928,17329,7,Alliance Priest
17929,17334,7,Kioni
17930,17333,7,Nabek
17931,17330,7,Alliance Peasant
17932,17331,7,Horde Grunt
17933,17332,7,Tauren Warrior
17934,17335,7,Horde Headhunter
17935,17336,7,Horde Witch Doctor
17936,17337,7,Horde Shaman
17937,17338,7,Horde Peon
17938,18390,7,Coilfang Observer
17940,18397,7,Coilfang Technician
17941,17728,7,Mennu the Betrayer
17942,18224,5,Quagmirran
17943,17339,7,Night Elf Archer
17944,17340,7,Dryad
17945,17341,7,Night Elf Huntress
17946,17607,10,Ancient Wisp
17947,17200,10,Red Crystal Bunny
17948,17873,7,Tyrande Whisperwind
17951,6936,7,Steamrigger Mechanic
17952,18417,1,Darkwater Crocolisk
17953,6448,1,Buddy
17954,17423,9,Naga Distiller
17955,18227,7,Starving Bog Lord
17956,17767,7,Ikeyen
17957,18384,7,Coilfang Champion
17958,18387,7,Coilfang Defender
17959,18393,7,Coilfang Slavehandler
17960,18395,7,Coilfang Soothsayer
17961,18386,7,Coilfang Enchantress
17962,18302,7,Coilfang Collaborator
17963,17956,7,Wastewalker Slave
17964,18301,7,Wastewalker Worker
17965,169,10,Open Portal Target
17968,20939,3,Archimonde
17969,17471,7,Kayra Longmane
17974,13069,10,Captured Sunhawk Agent Invisible Trigger
17975,19045,7,High Botanist Freywinn
17976,18929,7,Commander Sarannis
17977,19438,4,Warp Splinter
17978,14416,3,Thorngrin the Tender
17979,13069,10,Bloodmyst Tesla Coil
17980,13109,4,Laj
17981,18366,3,Void Spawner
17982,17384,7,Demolitionist Legoso
17983,17385,7,Heur
17984,7804,10,Power Source Invisible Bunny
17985,11686,10,As the Crow Flies Credit Marker
17986,17388,7,Vindicator Corin
17987,4588,0,Strength of Earth
17988,11686,10,Grand Finale Event Manager
17989,17142,1,Archimindy
17991,17729,7,Rokmar the Crackler
17992,1126,10,Coilfang Invisible Vacuum Dummy
17993,17773,7,Bloodwarder Protector
17994,17779,7,Bloodwarder Falconer
17995,17404,7,Lordaeron Veteran
17996,17405,7,Lordaeron Fighter
17998,17035,10,Umbrafen Steam Pump Credit Marker
17999,17035,10,Lagoon Steam Pump Credit Marker
18000,17035,10,Serpent Steam Pump Credit Marker
18001,4606,4,Guardian Water Elemental
18002,17035,10,Marshlight Steam Pump Credit Marker
18003,17409,7,Anchorite Ahuurn
18004,17410,7,Vindicator Idaar
18005,17411,7,Haalrun
18006,17412,7,Noraani
18007,17413,7,Ruam
18008,17585,7,Ikuti
18009,17680,7,Puluu
18010,17588,7,Maktu
18011,17414,7,Zurai
18012,17415,7,Reavij
18013,17416,7,Shadow Hunter Denjai
18014,17417,7,Witch Doctor Tor'gash
18015,17418,7,Gambarinka
18016,17419,7,Magasha
18017,17420,7,Seer Janidi
18018,17421,7,Zurjaya
18019,17422,7,Timothy Daniels
18020,17424,7,Defender Adrielle
18021,17425,7,Defender Kaegan
18022,17442,7,Defender Ursi
18023,17438,7,Defender Kranos
18024,17441,7,Defender Sorli
18025,17429,7,Defender Auston
18026,17430,7,Defender Haqi
18027,17432,7,Defender Kadithuul
18028,17427,7,Defender Akee
18029,17433,7,Defender Kajad
18030,17448,7,Knight-Defender Zunade
18031,17443,7,Defender Zaibach
18032,17428,7,Defender Ashoon
18033,741,1,Dark Worg
18034,17435,7,Defender Katroi
18035,17426,7,Scout Jyoba
18036,15231,10,Horde Healing Ward
18037,19909,7,Warmaul Warlock
18038,17372,7,Azuremyst Peacekeeper
18039,17548,10,Spirit of Victory
18042,18426,7,Umbrafen Slavebinder
18043,17449,6,Agitated Orc Spirit
18044,17582,7,Rajis Fyashe
18046,17581,7,Rajah Haghazed
18062,14505,4,Enraged Crusher
18063,17452,7,Garrosh
18064,11546,7,Warmaul Shaman
18065,11576,7,Warmaul Brute
18066,17453,7,Farseer Kurkush
18067,17467,7,Farseer Corhuk
18068,17468,7,Farseer Margadesh
18069,18047,7,Mogor
18070,17529,7,Windcaller Blackhoof
18071,17466,7,Elementalist Untrag
18072,17465,7,Elementalist Sharvak
18073,17464,7,Elementalist Lo'ap
18074,17463,7,Elementalist Morgh
18075,17469,10,Mannoroth
18076,17470,10,Grom Hellscream
18077,18425,7,Umbrafen Oracle
18079,18425,7,Umbrafen Seer
18080,10920,7,Kataru
18086,17951,7,Darkcrest Taskmaster
18087,17952,7,Darkcrest Siren
18088,17953,7,Bloodscale Enchantress
18089,17954,7,Bloodscale Slavedriver
18090,17520,7,Captain Kroghan
18091,17521,7,Messenger Gazgrigg
18092,18247,7,Tarren Mill Guardsman
18093,18265,7,Tarren Mill Protector
18094,18252,7,Tarren Mill Lookout
18095,11686,10,Doomfire
18096,19135,2,Epoch Hunter
18097,17606,7,Nahuud
18098,17524,7,Kialon Nightblade
18099,17525,5,Gordawg
18100,12129,4,Incineratus
18101,13444,4,Aborius
18102,15538,4,Kalandrios
18103,18238,4,Arcane Guardian
18104,11686,10,Doomfire Spirit
18105,17528,1,Ghaz'an
18106,17527,7,Jorin Deadeye
18109,8409,4,Living Fire
18110,17200,10,Windyreed Quest Credit (Big Hut)
18113,18423,7,Feralfen Hunter
18114,18424,7,Feralfen Mystic
18115,18422,7,Daggerfen Muckdweller
18116,18422,7,Daggerfen Assassin
18117,11559,7,Ango'rosh Ogre
18118,20173,7,Ango'rosh Shaman
18119,11533,7,Ango'rosh Brute
18120,20172,7,Ango'rosh Mauler
18121,11537,7,Ango'rosh Souleater
18122,17955,7,Dreghood Drudge
18123,17609,7,Wrekt Slave
18124,19687,5,Withered Giant
18125,18449,5,Starving Fungal Giant
18126,11774,7,Expedition Scout
18127,18229,5,Bog Lord
18128,17751,1,Sporebat
18129,17752,1,Greater Sporebat
18130,19404,1,Marshfang Ripper
18131,19401,1,Marshfang Slicer
18132,18722,1,Umbraglow Stinger
18133,19252,1,Marshlight Bleeder
18134,17781,1,Fen Strider
18135,18615,1,Marsh Walker
18136,18313,4,Marsh Lurker
18137,18313,4,Marsh Dredger
18138,19286,1,Umbrafen Eel
18139,18323,7,Sporeggar Preserver
18140,17627,7,Sporeggar Harvester
18141,17534,7,Greatmother Geyah
18142,17200,10,Windyreed Quest Credit (Hut 01)
18143,17200,10,Windyreed Quest Credit (Hut 02)
18144,17200,10,Windyreed Quest Credit (Hut 03)
18145,17535,4,Watoosun's Polluted Essence
18146,17536,7,Champion Vranesh
18147,17538,7,Silvermoon Ranger
18150,15394,7,Gurgle
18151,15398,7,Gargle
18152,15394,12,Baby Murloc
18154,17605,7,Ssslith
18155,19685,1,Bloodfalcon
18159,11576,7,Boss Grog'ak
18160,11574,7,Overlord Gorefist
18161,11686,10,Underground Well Credit Marker
18162,11686,10,Underground Pond Credit Marker
18165,17575,7,Archmage Cedric
18166,18921,7,Khadgar
18168,17550,7,The Crone
18170,19058,2,Infinite Slayer
18171,19061,2,Infinite Defiler
18172,19059,2,Infinite Saboteur
18173,11686,10,Bloodmyst Elekk Dismounter
18174,17553,7,Initiate Colin
18175,17551,7,Initiate Emeline
18176,20230,11,Tainted Earthgrab Totem
18177,16997,11,Tainted Stoneskin Totem
18179,20231,11,Corrupted Nova Totem
18180,17557,7,Hemet Nesingwary
18181,17559,4,Minion of Gurok
18182,17569,4,Gurok the Usurper
18183,17560,7,Arechron
18185,17562,10,Feralfen Serpent Spirit
18186,15221,11,Feralfen Totem
18187,17564,7,Cheneta
18188,17565,7,Tatai
18189,17566,7,Dela Runetotem
18190,17567,7,Kristine Denny
18191,17568,7,Ambassador Kelemar
18192,18253,7,Horde Halaani Guard
18194,11774,7,Expedition Preserver
18196,17200,10,Gurok Event Controller
18197,11653,7,Elder Kuruti
18199,11686,10,Silithus Dust Turnin Quest Doodad Horde
18200,17580,7,Shado 'Fitz' Farstrider
18201,18030,1,Tamed Sporebat
18202,17583,7,Murkblood Putrifier
18203,17584,7,Murkblood Raider
18204,17586,7,Ortor of Murkblood
18205,19582,1,Clefthoof
18206,18300,7,Wastewalker Captive
18207,17589,7,Murkblood Scavenger
18208,17200,10,Murkblood Event Controller
18209,17592,7,Kurenai Captive
18210,17593,7,Mag'har Captive
18211,17594,7,Murkblood Brute
18212,705,1,Mudfin Frenzy
18213,18314,1,Mire Hydra
18214,18314,1,Fenclaw Thrasher
18215,17200,10,Murkblood Target Dummy
18218,17597,7,Harold Lane
18220,18380,1,Ravenous Windroc
18221,17601,7,Holaaru
18222,17602,7,Otonbu the Sage
18223,17603,7,Mo'mor the Breaker
18224,17604,7,Poli'lukluk the Wiser
18225,169,10,Fire Bomb Target
18226,18353,1,Talbuk Patriarch
18228,17612,10,Garadar Event Controller (Farseer)
18229,17611,7,Saurfang the Younger
18230,17614,7,Trayanise
18231,17615,7,Keyanomir
18232,4162,3,Nimrida
18233,17616,7,Elementalist Ioki
18234,17617,7,Elementalist Yal'hah
18235,4587,11,Corrupted Healing Stream Totem
18236,4590,11,Corrupt Air Totem
18237,17618,4,Tiny Arcane Construct
18238,17619,7,Murkblood Invader
18240,17621,10,Sunspring Villager
18241,17625,1,Crusty
18242,1126,10,Infernal Relay (Hyjal)
18243,17630,7,Lorti
18244,17631,7,Khalan
18245,17632,7,Merajit
18246,17633,7,Tayemba
18247,17634,7,Farbosi
18248,17635,7,Nekthar
18249,17636,7,Mokasa
18250,17637,7,Joraal
18251,17638,7,Caregiver Abidaar
18252,17639,7,Andarl
18253,17641,7,Archmage Leryda
18254,17644,6,Shadow of Aran
18255,17645,7,Apprentice Darius
18256,18254,7,Alliance Halaani Guard
18257,18383,1,Gutripper
18258,19223,1,Bach'lor
18259,19585,1,Banthar
18260,11551,7,Boulderfist Invader
18261,17659,7,Lantresor of the Blade
18262,11546,7,Unkor the Ruthless
18263,18783,10,Nagrand Spawn Trigger
18264,169,10,Nagrand Spawn Timer
18265,17647,7,Gezhe
18266,18488,7,Warrant Officer Tracy Proudwell
18267,18486,7,Battlecryer Blackeye
18272,20174,7,Consortium Gemcutter
18273,17650,7,Kilrath
18274,17191,7,Consortium Overseer
18275,11686,10,Invis Ball Game Referee
18276,17840,7,Zerid
18277,17651,7,Kinamisa
18278,17652,7,Pilot Marsha
18280,18029,1,Sporewing
18281,18035,1,Boglash
18282,18316,4,Lord Klaq
18283,18724,1,Blacksting
18285,19400,1,"Count" Ungula
18286,2423,1,Mragesh
18289,17902,1,Bull Elekk
18290,18045,1,Tusker
18292,17664,7,Bleeding Hollow Refugee
18293,17621,7,Sunspring Post Refugee
18294,17660,7,Kristen Dipswitch
18295,17661,7,Prospector Conall
18296,20545,7,Sunspring Post Orphan
18297,17662,7,Gankly Rottenfist
18298,17191,7,Gava'xi
18299,20545,7,Bleeding Hollow Orphan
18300,17668,7,Elkay'gan the Mystic
18301,17669,7,Matron Celestine
18302,17670,7,Matron Drakia
18303,17671,7,Lyria Skystrider
18304,1126,10,Building
18305,17188,10,Burning Blade Pyre (01)
18306,10811,10,Burning Blade Pyre (02)
18307,10811,10,Burning Blade Pyre (03)
18308,17188,10,Burning Blade Pyre (04)
18309,19778,7,Ethereal Scavenger
18311,20466,7,Ethereal Crypt Raider
18312,20986,7,Ethereal Spellbinder
18313,21004,7,Ethereal Sorcerer
18314,20468,7,Nexus Stalker
18315,21004,7,Ethereal Theurgist
18317,21005,7,Ethereal Priest
18318,20572,7,Sethekk Initiate
18319,20682,6,Time-Lost Scryer
18320,20683,6,Time-Lost Shadowmage
18321,20598,7,Sethekk Talon Lord
18322,20573,7,Sethekk Ravenguard
18323,18628,7,Sethekk Guard
18325,20572,7,Sethekk Prophet
18326,17865,7,Sethekk Shaman
18327,20682,6,Time-Lost Controller
18328,17865,7,Sethekk Oracle
18331,20987,7,Ethereal Darkcaster
18332,10916,1,Talut
18333,19645,7,Shadrek
18334,17896,1,Wild Elekk
18335,18271,7,Consortium Recruiter
18336,17672,7,Silvermoon Magister
18337,17673,7,Priest Kath'mar
18338,18650,3,Highlord Kruul
18340,11255,7,Steam Pump Overseer
18341,19338,3,Pandemonius
18342,11686,10,Theatre Spotlight
18343,19332,5,Tavarok
18344,19780,7,Nexus-Prince Shaffar
18346,17841,7,Consortium Claviger
18347,17676,7,Olirea
18348,17682,7,Fanin
18349,17683,7,Iressa
18350,17684,7,Jaela
18351,10170,7,Lump
18352,11545,7,Boulderfist Hunter
18353,17690,7,Huntress Bintook
18354,17188,10,Lump's Quest Credit
18357,17694,1,Ebon Gryphon
18358,17695,7,Sporeggar Spawn
18359,17696,1,Snowy Gryphon
18360,17697,1,Golden Gryphon
18362,17717,1,Swift Purple Gryphon
18363,17699,1,Tawny Wind Rider
18364,17700,1,Blue Wind Rider
18365,17701,1,Green Wind Rider
18369,17705,7,Corki
18370,15294,10,Wild Shadow Fissure
18371,18916,6,Shirrak the Dead Watcher
18372,17707,4,Rough Stone Statue
18373,17715,7,Exarch Maladaar
18374,16946,10,Focus Fire
18375,17703,1,Swift Green Gryphon
18376,17718,1,Swift Red Gryphon
18377,17719,1,Swift Red Wind Rider
18378,17720,1,Swift Green Wind Rider
18379,17721,1,Swift Purple Wind Rider
18380,17722,1,Swift Yellow Wind Rider
18381,17723,12,Netherwhelp
18382,17626,7,Mycah
18383,17730,7,Kurgatok
18384,17731,7,Malukaz
18385,17734,7,Rakoria
18386,17735,7,Rokag
18387,17736,7,Bertelm
18388,17200,10,Shadow Council Credit Marker
18389,17737,7,Thander
18390,18100,7,Ros'eleth
18391,17742,7,Giselda the Crone
18393,17200,10,Warmaul Ogre Credit Marker
18394,15438,4,Ethereal Wraith
18395,17200,10,Warmaul Pyre Credit Marker
18396,18355,7,Boulderfist Saboteur
18397,17744,7,Kil'sorrow Invader
18398,19797,1,Brokentoe
18399,17831,7,Murkblood Twin
18400,17832,4,Rokdar the Sundered Lord
18401,17746,3,Skra'gath
18402,17747,7,Warmaul Champion
18404,17813,7,Bloodwarder Steward
18405,18930,9,Tempest-Forge Peacekeeper
18406,17759,1,Swift Blue Gryphon
18407,17762,7,Warden Bullrok
18408,17763,7,Warden Moi'bff Jill
18409,17751,1,Large AOI Underbat
18410,11686,10,Hyjal Despawn Trigger Unit
18411,18155,7,Durn the Hungerer
18412,14501,10,Cyclone (The Crone)
18413,11550,7,Zorbo the Advisor
18414,17768,7,Elder Yorley
18415,17769,7,Elder Ungriz
18416,17770,7,Huntress Kima
18417,17771,7,Altruis the Sufferer
18418,17772,2,Nethrandamus
18419,17883,7,Bloodwarder Greenkeeper
18420,17916,7,Sunseeker Geomancer
18421,17842,7,Sunseeker Researcher
18422,17819,7,Sunseeker Botanist
18423,18649,7,Cho'war the Pillager
18424,17783,7,Warden Treelos
18426,17785,7,Terellia
18427,17787,7,Fazu
18428,17788,7,Mag'har Prisoner
18429,19702,4,Arcane Fiend
18430,19646,7,Ethereal Apprentice
18431,16946,7,Ethereal Beacon
18437,17795,1,Vicious Teromoth
18438,17798,1,Naphthal'ar
18439,17801,7,Garokk
18440,11536,7,Warmaul Chef Bufferlo
18441,12432,6,Stolen Soul
18442,17802,0,Prospector Balmoral
18443,17803,0,Lookout Nodak
